listing_id,entire_home_or_apt,year-month,season,percentage_of_nights_available
17904315,True,2024-03,Spring-24,0.0
17937829,True,2023-03,Spring-23,0.0
17937829,True,2023-04,Spring-23,0.467
17937829,True,2023-05,Spring-23,1.0
17937829,True,2023-06,Summer-23,1.0
17937829,True,2023-07,Summer-23,1.0
17937829,True,2023-08,Summer-23,1.0
17937829,True,2023-09,Fall-23,0.6
17937829,True,2023-10,Fall-23,0.0
17937829,True,2023-11,Fall-23,0.0
17937829,True,2023-12,Winter-23,0.0
17937829,True,2024-01,Winter-24,0.0
17937829,True,2024-02,Winter-24,0.0
17937829,True,2024-03,Spring-24,0.0
17966883,True,2023-03,Spring-23,0.222
17966883,True,2023-04,Spring-23,0.767
17966883,True,2023-05,Spring-23,1.0
17966883,True,2023-06,Summer-23,0.667
17966883,True,2023-07,Summer-23,0.0
17966883,True,2023-08,Summer-23,0.0
17966883,True,2023-09,Fall-23,0.0
17966883,True,2023-10,Fall-23,0.0
17966883,True,2023-11,Fall-23,0.0
17966883,True,2023-12,Winter-23,0.0
17966883,True,2024-01,Winter-24,0.0
17966883,True,2024-02,Winter-24,0.0
17966883,True,2024-03,Spring-24,0.0
17978703,True,2023-03,Spring-23,0.556
17978703,True,2023-04,Spring-23,0.833
17978703,True,2023-05,Spring-23,1.0
17978703,True,2023-06,Summer-23,0.233
17978703,True,2023-07,Summer-23,0.742
17978703,True,2023-08,Summer-23,0.29
17978703,True,2023-09,Fall-23,1.0
17978703,True,2023-10,Fall-23,1.0
17978703,True,2023-11,Fall-23,1.0
17978703,True,2023-12,Winter-23,1.0
17978703,True,2024-01,Winter-24,1.0
17978703,True,2024-02,Winter-24,1.0
17978703,True,2024-03,Spring-24,1.0
18005169,True,2023-03,Spring-23,0.667
18005169,True,2023-04,Spring-23,1.0
18005169,True,2023-05,Spring-23,1.0
18005169,True,2023-06,Summer-23,1.0
18005169,True,2023-07,Summer-23,1.0
18005169,True,2023-08,Summer-23,1.0
18005169,True,2023-09,Fall-23,1.0
18005169,True,2023-10,Fall-23,1.0
18005169,True,2023-11,Fall-23,1.0
18005169,True,2023-12,Winter-23,1.0
18005169,True,2024-01,Winter-24,1.0
18005169,True,2024-02,Winter-24,1.0
18005169,True,2024-03,Spring-24,1.0
18009756,True,2023-03,Spring-23,0.0
18009756,True,2023-04,Spring-23,0.733
18009756,True,2023-05,Spring-23,0.903
18009756,True,2023-06,Summer-23,0.533
18009756,True,2023-07,Summer-23,0.032
18009756,True,2023-08,Summer-23,1.0
18009756,True,2023-09,Fall-23,1.0
18009756,True,2023-10,Fall-23,1.0
18009756,True,2023-11,Fall-23,1.0
18009756,True,2023-12,Winter-23,1.0
18009756,True,2024-01,Winter-24,1.0
18009756,True,2024-02,Winter-24,1.0
18009756,True,2024-03,Spring-24,1.0
18023616,True,2023-03,Spring-23,0.111
18023616,True,2023-04,Spring-23,0.9
18023616,True,2023-05,Spring-23,0.774
18023616,True,2023-06,Summer-23,1.0
18023616,True,2023-07,Summer-23,1.0
18023616,True,2023-08,Summer-23,1.0
18023616,True,2023-09,Fall-23,1.0
18023616,True,2023-10,Fall-23,0.806
18023616,True,2023-11,Fall-23,1.0
18023616,True,2023-12,Winter-23,0.548
18023616,True,2024-01,Winter-24,0.0
18023616,True,2024-02,Winter-24,0.0
18023616,True,2024-03,Spring-24,0.0
18034741,True,2023-03,Spring-23,0.0
18034741,True,2023-04,Spring-23,0.2
18034741,True,2023-05,Spring-23,0.742
18034741,True,2023-06,Summer-23,0.933
18034741,True,2023-07,Summer-23,1.0
18034741,True,2023-08,Summer-23,1.0
18034741,True,2023-09,Fall-23,0.6
18034741,True,2023-10,Fall-23,0.0
18034741,True,2023-11,Fall-23,0.0
18034741,True,2023-12,Winter-23,0.0
18034741,True,2024-01,Winter-24,0.0
18034741,True,2024-02,Winter-24,0.0
18034741,True,2024-03,Spring-24,0.0
18074788,True,2023-03,Spring-23,0.0
18074788,True,2023-04,Spring-23,0.0
18074788,True,2023-05,Spring-23,0.0
18074788,True,2023-06,Summer-23,0.4
18074788,True,2023-07,Summer-23,0.645
18074788,True,2023-08,Summer-23,0.935
18074788,True,2023-09,Fall-23,0.6
18074788,True,2023-10,Fall-23,0.0
18074788,True,2023-11,Fall-23,0.0
18074788,True,2023-12,Winter-23,0.0
18074788,True,2024-01,Winter-24,0.0
18074788,True,2024-02,Winter-24,0.0
18074788,True,2024-03,Spring-24,0.0
18093210,True,2023-03,Spring-23,0.0
18093210,True,2023-04,Spring-23,0.733
18093210,True,2023-05,Spring-23,0.806
18093210,True,2023-06,Summer-23,0.433
18093210,True,2023-07,Summer-23,0.806
18093210,True,2023-08,Summer-23,1.0
18093210,True,2023-09,Fall-23,0.567
18093210,True,2023-10,Fall-23,0.0
18093210,True,2023-11,Fall-23,0.0
18093210,True,2023-12,Winter-23,0.0
18093210,True,2024-01,Winter-24,0.0
18093210,True,2024-02,Winter-24,0.0
18093210,True,2024-03,Spring-24,0.0
18094561,True,2023-03,Spring-23,0.111
18094561,True,2023-04,Spring-23,0.233
18094561,True,2023-05,Spring-23,0.29
18094561,True,2023-06,Summer-23,0.167
18094561,True,2023-07,Summer-23,0.194
18094561,True,2023-08,Summer-23,0.387
18094561,True,2023-09,Fall-23,0.467
18094561,True,2023-10,Fall-23,0.806
18094561,True,2023-11,Fall-23,0.867
18094561,True,2023-12,Winter-23,1.0
18094561,True,2024-01,Winter-24,1.0
18094561,True,2024-02,Winter-24,1.0
18094561,True,2024-03,Spring-24,1.0
18136463,True,2023-03,Spring-23,0.0
18136463,True,2023-04,Spring-23,0.6
18136463,True,2023-05,Spring-23,0.839
18136463,True,2023-06,Summer-23,0.833
18136463,True,2023-07,Summer-23,0.581
18136463,True,2023-08,Summer-23,0.774
18136463,True,2023-09,Fall-23,0.7
18136463,True,2023-10,Fall-23,0.032
18136463,True,2023-11,Fall-23,0.0
18136463,True,2023-12,Winter-23,0.0
18136463,True,2024-01,Winter-24,0.0
18136463,True,2024-02,Winter-24,0.0
18136463,True,2024-03,Spring-24,0.0
18155546,True,2023-03,Spring-23,0.556
18155546,True,2023-04,Spring-23,0.6
18155546,True,2023-05,Spring-23,0.0
18155546,True,2023-06,Summer-23,0.0
18155546,True,2023-07,Summer-23,0.0
18155546,True,2023-08,Summer-23,0.0
18155546,True,2023-09,Fall-23,0.0
18155546,True,2023-10,Fall-23,0.0
18155546,True,2023-11,Fall-23,0.0
18155546,True,2023-12,Winter-23,0.0
18155546,True,2024-01,Winter-24,0.0
18155546,True,2024-02,Winter-24,0.0
18155546,True,2024-03,Spring-24,0.0
18191700,True,2023-03,Spring-23,0.0
18191700,True,2023-04,Spring-23,0.867
18191700,True,2023-05,Spring-23,1.0
18191700,True,2023-06,Summer-23,0.233
18191700,True,2023-07,Summer-23,0.0
18191700,True,2023-08,Summer-23,0.0
18191700,True,2023-09,Fall-23,0.0
18191700,True,2023-10,Fall-23,0.0
18191700,True,2023-11,Fall-23,0.0
18191700,True,2023-12,Winter-23,0.0
18191700,True,2024-01,Winter-24,0.0
18191700,True,2024-02,Winter-24,0.0
18191700,True,2024-03,Spring-24,0.0
18211010,True,2023-03,Spring-23,0.0
18211010,True,2023-04,Spring-23,0.0
18211010,True,2023-05,Spring-23,0.0
18211010,True,2023-06,Summer-23,0.9
18211010,True,2023-07,Summer-23,1.0
18211010,True,2023-08,Summer-23,1.0
18211010,True,2023-09,Fall-23,1.0
18211010,True,2023-10,Fall-23,1.0
18211010,True,2023-11,Fall-23,1.0
18211010,True,2023-12,Winter-23,0.548
18211010,True,2024-01,Winter-24,0.0
18211010,True,2024-02,Winter-24,0.0
18211010,True,2024-03,Spring-24,0.0
18213058,True,2023-03,Spring-23,0.0
18213058,True,2023-04,Spring-23,0.0
18213058,True,2023-05,Spring-23,0.0
18213058,True,2023-06,Summer-23,0.0
18213058,True,2023-07,Summer-23,0.0
18213058,True,2023-08,Summer-23,0.0
18213058,True,2023-09,Fall-23,0.0
18213058,True,2023-10,Fall-23,0.0
18213058,True,2023-11,Fall-23,0.0
18213058,True,2023-12,Winter-23,0.0
18213058,True,2024-01,Winter-24,0.0
18213058,True,2024-02,Winter-24,0.0
18213058,True,2024-03,Spring-24,0.0
18230566,True,2023-03,Spring-23,0.0
18230566,True,2023-04,Spring-23,0.0
18230566,True,2023-05,Spring-23,0.0
18230566,True,2023-06,Summer-23,0.0
18230566,True,2023-07,Summer-23,0.0
18230566,True,2023-08,Summer-23,0.0
18230566,True,2023-09,Fall-23,0.0
18230566,True,2023-10,Fall-23,0.0
18230566,True,2023-11,Fall-23,0.0
18230566,True,2023-12,Winter-23,0.0
18230566,True,2024-01,Winter-24,0.0
18230566,True,2024-02,Winter-24,0.0
18230566,True,2024-03,Spring-24,0.0
18238378,True,2023-03,Spring-23,0.0
18238378,True,2023-04,Spring-23,0.0
18238378,True,2023-05,Spring-23,0.774
18238378,True,2023-06,Summer-23,0.867
18238378,True,2023-07,Summer-23,1.0
18238378,True,2023-08,Summer-23,1.0
18238378,True,2023-09,Fall-23,0.6
18238378,True,2023-10,Fall-23,0.0
18238378,True,2023-11,Fall-23,0.0
18238378,True,2023-12,Winter-23,0.0
18238378,True,2024-01,Winter-24,0.0
18238378,True,2024-02,Winter-24,0.0
18238378,True,2024-03,Spring-24,0.0
18256025,True,2023-03,Spring-23,0.0
18256025,True,2023-04,Spring-23,0.233
18256025,True,2023-05,Spring-23,0.677
18256025,True,2023-06,Summer-23,0.3
18256025,True,2023-07,Summer-23,0.516
18256025,True,2023-08,Summer-23,0.387
18256025,True,2023-09,Fall-23,0.8
18256025,True,2023-10,Fall-23,0.935
18256025,True,2023-11,Fall-23,1.0
18256025,True,2023-12,Winter-23,1.0
18256025,True,2024-01,Winter-24,1.0
18256025,True,2024-02,Winter-24,1.0
18256025,True,2024-03,Spring-24,1.0
18294608,True,2023-03,Spring-23,0.111
18294608,True,2023-04,Spring-23,0.633
18294608,True,2023-05,Spring-23,1.0
18294608,True,2023-06,Summer-23,0.567
18294608,True,2023-07,Summer-23,0.0
18294608,True,2023-08,Summer-23,0.0
18294608,True,2023-09,Fall-23,0.0
18294608,True,2023-10,Fall-23,0.0
18294608,True,2023-11,Fall-23,0.0
18294608,True,2023-12,Winter-23,0.0
18294608,True,2024-01,Winter-24,0.0
18294608,True,2024-02,Winter-24,0.0
18294608,True,2024-03,Spring-24,0.0
18308578,False,2023-03,Spring-23,0.0
18308578,False,2023-04,Spring-23,0.0
18308578,False,2023-05,Spring-23,0.0
18308578,False,2023-06,Summer-23,0.0
18308578,False,2023-07,Summer-23,0.0
18308578,False,2023-08,Summer-23,0.0
18308578,False,2023-09,Fall-23,0.0
18308578,False,2023-10,Fall-23,0.0
18308578,False,2023-11,Fall-23,0.0
18308578,False,2023-12,Winter-23,0.0
18308578,False,2024-01,Winter-24,0.0
18308578,False,2024-02,Winter-24,0.0
18308578,False,2024-03,Spring-24,0.0
18309571,True,2023-03,Spring-23,0.0
18309571,True,2023-04,Spring-23,0.0
18309571,True,2023-05,Spring-23,0.0
18309571,True,2023-06,Summer-23,1.0
18309571,True,2023-07,Summer-23,0.871
18309571,True,2023-08,Summer-23,0.871
18309571,True,2023-09,Fall-23,1.0
18309571,True,2023-10,Fall-23,1.0
18309571,True,2023-11,Fall-23,1.0
18309571,True,2023-12,Winter-23,1.0
18309571,True,2024-01,Winter-24,1.0
18309571,True,2024-02,Winter-24,1.0
18309571,True,2024-03,Spring-24,1.0
18333679,True,2023-03,Spring-23,0.222
18333679,True,2023-04,Spring-23,0.567
18333679,True,2023-05,Spring-23,0.839
18333679,True,2023-06,Summer-23,0.733
18333679,True,2023-07,Summer-23,0.548
18333679,True,2023-08,Summer-23,1.0
18333679,True,2023-09,Fall-23,0.6
18333679,True,2023-10,Fall-23,0.0
18333679,True,2023-11,Fall-23,0.0
18333679,True,2023-12,Winter-23,0.0
18333679,True,2024-01,Winter-24,0.0
18333679,True,2024-02,Winter-24,0.0
18333679,True,2024-03,Spring-24,0.0
18357744,True,2023-03,Spring-23,0.444
18357744,True,2023-04,Spring-23,0.733
18357744,True,2023-05,Spring-23,0.871
18357744,True,2023-06,Summer-23,0.067
18357744,True,2023-07,Summer-23,0.774
18357744,True,2023-08,Summer-23,1.0
18357744,True,2023-09,Fall-23,0.6
18357744,True,2023-10,Fall-23,0.0
18357744,True,2023-11,Fall-23,0.0
18357744,True,2023-12,Winter-23,0.0
18357744,True,2024-01,Winter-24,0.0
18357744,True,2024-02,Winter-24,0.0
18357744,True,2024-03,Spring-24,0.0
18375485,True,2023-03,Spring-23,0.0
18375485,True,2023-04,Spring-23,0.733
18375485,True,2023-05,Spring-23,0.774
18375485,True,2023-06,Summer-23,0.8
18375485,True,2023-07,Summer-23,1.0
18375485,True,2023-08,Summer-23,1.0
18375485,True,2023-09,Fall-23,1.0
18375485,True,2023-10,Fall-23,1.0
18375485,True,2023-11,Fall-23,1.0
18375485,True,2023-12,Winter-23,0.548
18375485,True,2024-01,Winter-24,0.0
18375485,True,2024-02,Winter-24,0.0
18375485,True,2024-03,Spring-24,0.0
18379258,True,2023-03,Spring-23,1.0
18379258,True,2023-04,Spring-23,0.833
18379258,True,2023-05,Spring-23,0.677
18379258,True,2023-06,Summer-23,0.767
18379258,True,2023-07,Summer-23,1.0
18379258,True,2023-08,Summer-23,0.903
18379258,True,2023-09,Fall-23,1.0
18379258,True,2023-10,Fall-23,0.871
18379258,True,2023-11,Fall-23,1.0
18379258,True,2023-12,Winter-23,0.548
18379258,True,2024-01,Winter-24,0.0
18379258,True,2024-02,Winter-24,0.0
18379258,True,2024-03,Spring-24,0.0
18395206,True,2023-03,Spring-23,0.0
18395206,True,2023-04,Spring-23,0.7
18395206,True,2023-05,Spring-23,0.871
18395206,True,2023-06,Summer-23,0.9
18395206,True,2023-07,Summer-23,1.0
18395206,True,2023-08,Summer-23,1.0
18395206,True,2023-09,Fall-23,1.0
18395206,True,2023-10,Fall-23,1.0
18395206,True,2023-11,Fall-23,1.0
18395206,True,2023-12,Winter-23,1.0
18395206,True,2024-01,Winter-24,1.0
18395206,True,2024-02,Winter-24,1.0
18395206,True,2024-03,Spring-24,1.0
18410518,False,2023-03,Spring-23,0.0
18410518,False,2023-04,Spring-23,0.4
18410518,False,2023-05,Spring-23,0.742
18410518,False,2023-06,Summer-23,1.0
18410518,False,2023-07,Summer-23,0.903
18410518,False,2023-08,Summer-23,1.0
18410518,False,2023-09,Fall-23,0.6
18410518,False,2023-10,Fall-23,0.0
18410518,False,2023-11,Fall-23,0.0
18410518,False,2023-12,Winter-23,0.0
18410518,False,2024-01,Winter-24,0.0
18410518,False,2024-02,Winter-24,0.0
18410518,False,2024-03,Spring-24,0.0
18412868,False,2023-03,Spring-23,0.667
18412868,False,2023-04,Spring-23,0.8
18412868,False,2023-05,Spring-23,0.968
18412868,False,2023-06,Summer-23,0.667
18412868,False,2023-07,Summer-23,0.0
18412868,False,2023-08,Summer-23,0.0
18412868,False,2023-09,Fall-23,0.0
18412868,False,2023-10,Fall-23,0.0
18412868,False,2023-11,Fall-23,0.0
18412868,False,2023-12,Winter-23,0.0
18412868,False,2024-01,Winter-24,0.0
18412868,False,2024-02,Winter-24,0.0
18412868,False,2024-03,Spring-24,0.0
18431509,True,2023-03,Spring-23,0.0
18431509,True,2023-04,Spring-23,0.0
18431509,True,2023-05,Spring-23,0.0
18431509,True,2023-06,Summer-23,0.0
18431509,True,2023-07,Summer-23,0.0
18431509,True,2023-08,Summer-23,0.0
18431509,True,2023-09,Fall-23,0.0
18431509,True,2023-10,Fall-23,0.0
18431509,True,2023-11,Fall-23,0.0
18431509,True,2023-12,Winter-23,0.0
18431509,True,2024-01,Winter-24,0.0
18431509,True,2024-02,Winter-24,0.0
18431509,True,2024-03,Spring-24,0.0
18433339,True,2023-03,Spring-23,0.556
18433339,True,2023-04,Spring-23,0.567
18433339,True,2023-05,Spring-23,1.0
18433339,True,2023-06,Summer-23,1.0
18433339,True,2023-07,Summer-23,0.806
18433339,True,2023-08,Summer-23,1.0
18433339,True,2023-09,Fall-23,0.6
18433339,True,2023-10,Fall-23,0.0
18433339,True,2023-11,Fall-23,0.0
18433339,True,2023-12,Winter-23,0.0
18433339,True,2024-01,Winter-24,0.0
18433339,True,2024-02,Winter-24,0.0
18433339,True,2024-03,Spring-24,0.0
18434478,False,2023-03,Spring-23,0.0
18434478,False,2023-04,Spring-23,0.0
18434478,False,2023-05,Spring-23,0.0
18434478,False,2023-06,Summer-23,0.0
18434478,False,2023-07,Summer-23,0.0
18434478,False,2023-08,Summer-23,0.0
18434478,False,2023-09,Fall-23,0.0
18434478,False,2023-10,Fall-23,0.0
18434478,False,2023-11,Fall-23,0.0
18434478,False,2023-12,Winter-23,0.0
18434478,False,2024-01,Winter-24,0.0
18434478,False,2024-02,Winter-24,0.0
18434478,False,2024-03,Spring-24,0.0
18447314,True,2023-03,Spring-23,0.0
18447314,True,2023-04,Spring-23,0.0
18447314,True,2023-05,Spring-23,0.0
18447314,True,2023-06,Summer-23,0.0
18447314,True,2023-07,Summer-23,0.0
18447314,True,2023-08,Summer-23,0.903
18447314,True,2023-09,Fall-23,0.6
18447314,True,2023-10,Fall-23,0.0
18447314,True,2023-11,Fall-23,0.0
18447314,True,2023-12,Winter-23,0.0
18447314,True,2024-01,Winter-24,0.0
18447314,True,2024-02,Winter-24,0.0
18447314,True,2024-03,Spring-24,0.0
18449084,False,2023-03,Spring-23,0.0
18449084,False,2023-04,Spring-23,0.0
18449084,False,2023-05,Spring-23,0.0
18449084,False,2023-06,Summer-23,0.0
18449084,False,2023-07,Summer-23,0.0
18449084,False,2023-08,Summer-23,0.0
18449084,False,2023-09,Fall-23,0.0
18449084,False,2023-10,Fall-23,0.0
18449084,False,2023-11,Fall-23,0.0
18449084,False,2023-12,Winter-23,0.0
18449084,False,2024-01,Winter-24,0.0
18449084,False,2024-02,Winter-24,0.0
18449084,False,2024-03,Spring-24,0.0
18464402,False,2023-03,Spring-23,1.0
18464402,False,2023-04,Spring-23,1.0
18464402,False,2023-05,Spring-23,1.0
18464402,False,2023-06,Summer-23,0.767
18464402,False,2023-07,Summer-23,1.0
18464402,False,2023-08,Summer-23,1.0
18464402,False,2023-09,Fall-23,0.6
18464402,False,2023-10,Fall-23,0.0
18464402,False,2023-11,Fall-23,0.0
18464402,False,2023-12,Winter-23,0.0
18464402,False,2024-01,Winter-24,0.0
18464402,False,2024-02,Winter-24,0.0
18464402,False,2024-03,Spring-24,0.0
18492429,True,2023-03,Spring-23,0.0
18492429,True,2023-04,Spring-23,0.967
18492429,True,2023-05,Spring-23,1.0
18492429,True,2023-06,Summer-23,1.0
18492429,True,2023-07,Summer-23,1.0
18492429,True,2023-08,Summer-23,1.0
18492429,True,2023-09,Fall-23,1.0
18492429,True,2023-10,Fall-23,0.452
18492429,True,2023-11,Fall-23,0.0
18492429,True,2023-12,Winter-23,0.0
18492429,True,2024-01,Winter-24,0.0
18492429,True,2024-02,Winter-24,0.0
18492429,True,2024-03,Spring-24,0.0
18493925,True,2023-03,Spring-23,0.0
18493925,True,2023-04,Spring-23,0.0
18493925,True,2023-05,Spring-23,0.548
18493925,True,2023-06,Summer-23,1.0
18493925,True,2023-07,Summer-23,1.0
18493925,True,2023-08,Summer-23,1.0
18493925,True,2023-09,Fall-23,0.6
18493925,True,2023-10,Fall-23,0.0
18493925,True,2023-11,Fall-23,0.0
18493925,True,2023-12,Winter-23,0.0
18493925,True,2024-01,Winter-24,0.0
18493925,True,2024-02,Winter-24,0.0
18493925,True,2024-03,Spring-24,0.0
18502484,True,2023-03,Spring-23,0.222
18502484,True,2023-04,Spring-23,0.5
18502484,True,2023-05,Spring-23,0.452
18502484,True,2023-06,Summer-23,0.867
18502484,True,2023-07,Summer-23,0.871
18502484,True,2023-08,Summer-23,0.968
18502484,True,2023-09,Fall-23,0.433
18502484,True,2023-10,Fall-23,0.0
18502484,True,2023-11,Fall-23,0.0
18502484,True,2023-12,Winter-23,0.0
18502484,True,2024-01,Winter-24,0.0
18502484,True,2024-02,Winter-24,0.0
18502484,True,2024-03,Spring-24,0.0
18507317,True,2023-03,Spring-23,0.222
18507317,True,2023-04,Spring-23,0.0
18507317,True,2023-05,Spring-23,1.0
18507317,True,2023-06,Summer-23,0.667
18507317,True,2023-07,Summer-23,0.0
18507317,True,2023-08,Summer-23,0.0
18507317,True,2023-09,Fall-23,0.0
18507317,True,2023-10,Fall-23,0.0
18507317,True,2023-11,Fall-23,0.0
18507317,True,2023-12,Winter-23,0.0
18507317,True,2024-01,Winter-24,0.0
18507317,True,2024-02,Winter-24,0.0
18507317,True,2024-03,Spring-24,0.0
18565183,False,2023-03,Spring-23,1.0
18565183,False,2023-04,Spring-23,1.0
18565183,False,2023-05,Spring-23,1.0
18565183,False,2023-06,Summer-23,1.0
18565183,False,2023-07,Summer-23,1.0
18565183,False,2023-08,Summer-23,1.0
18565183,False,2023-09,Fall-23,1.0
18565183,False,2023-10,Fall-23,1.0
18565183,False,2023-11,Fall-23,1.0
18565183,False,2023-12,Winter-23,1.0
18565183,False,2024-01,Winter-24,1.0
18565183,False,2024-02,Winter-24,1.0
18565183,False,2024-03,Spring-24,1.0
18565742,True,2023-03,Spring-23,0.556
18565742,True,2023-04,Spring-23,0.9
18565742,True,2023-05,Spring-23,1.0
18565742,True,2023-06,Summer-23,1.0
18565742,True,2023-07,Summer-23,0.903
18565742,True,2023-08,Summer-23,1.0
18565742,True,2023-09,Fall-23,1.0
18565742,True,2023-10,Fall-23,1.0
18565742,True,2023-11,Fall-23,1.0
18565742,True,2023-12,Winter-23,1.0
18565742,True,2024-01,Winter-24,1.0
18565742,True,2024-02,Winter-24,1.0
18565742,True,2024-03,Spring-24,1.0
18576618,True,2023-03,Spring-23,0.222
18576618,True,2023-04,Spring-23,0.333
18576618,True,2023-05,Spring-23,0.387
18576618,True,2023-06,Summer-23,0.533
18576618,True,2023-07,Summer-23,0.581
18576618,True,2023-08,Summer-23,0.774
18576618,True,2023-09,Fall-23,1.0
18576618,True,2023-10,Fall-23,0.0
18576618,True,2023-11,Fall-23,0.0
18576618,True,2023-12,Winter-23,0.0
18576618,True,2024-01,Winter-24,0.0
18576618,True,2024-02,Winter-24,0.0
18576618,True,2024-03,Spring-24,0.0
18593900,True,2023-03,Spring-23,0.0
18593900,True,2023-04,Spring-23,0.133
18593900,True,2023-05,Spring-23,0.065
18593900,True,2023-06,Summer-23,0.067
18593900,True,2023-07,Summer-23,0.355
18593900,True,2023-08,Summer-23,0.581
18593900,True,2023-09,Fall-23,0.567
18593900,True,2023-10,Fall-23,0.0
18593900,True,2023-11,Fall-23,0.0
18593900,True,2023-12,Winter-23,0.0
18593900,True,2024-01,Winter-24,0.0
18593900,True,2024-02,Winter-24,0.0
18593900,True,2024-03,Spring-24,0.0
18603330,True,2023-03,Spring-23,0.0
